"nr_num_cra_providers","d_completed","cd_regio"
"63.75","2020-06-03","VLA"
"77","2020-06-04","VLA"
"63.75","2020-06-04","VLA"
"39","2020-06-04","VLA"
"65","2020-06-05","VLA"
"63.75","2020-06-05","VLA"
"72","2020-06-05","VLA"
"33.75","2020-06-05","VLA"
"74","2020-06-05","VLA"
"75","2020-06-05","VLA"
"63.75","2020-06-06","VLA"
"33.75","2020-06-08","VLA"
"110","2020-06-08","VLA"
"140","2020-06-08","VLA"
"80","2020-06-08","VLA"
"31","2020-06-08","VLA"
"79","2020-06-08","VLA"
"225","2020-06-08","VLA"
"75","2020-06-08","VLA"
"72","2020-06-08","VLA"
"95","2020-06-08","VLA"
"100","2020-06-08","VLA"
"140","2020-06-08","VLA"
"36","2020-06-08","VLA"
"155","2020-06-08","VLA"
"59","2020-06-08","VLA"
"75","2020-06-08","VLA"
"57","2020-06-08","VLA"
"83","2020-06-08","VLA"
"38","2020-06-08","VLA"
"138","2020-06-08","VLA"
"37","2020-06-08","VLA"
"100","2020-06-08","VLA"
"72","2020-06-08","VLA"
"63.75","2020-06-08","VLA"
"70","2020-06-08","VLA"
"80","2020-06-08","VLA"
"56","2020-06-08","VLA"
"80","2020-06-08","VLA"
"70","2020-06-08","VLA"
"60","2020-06-08","VLA"
"99","2020-06-08","VLA"
"114","2020-06-08","VLA"
"240","2020-06-08","VLA"
"90","2020-06-08","VLA"
"200","2020-06-08","VLA"
"63","2020-06-08","VLA"
"68","2020-06-08","VLA"
"157","2020-06-08","VLA"
"70","2020-06-08","VLA"
"66","2020-06-08","VLA"
"27","2020-06-08","VLA"
"108","2020-06-08","VLA"
"31","2020-06-08","VLA"
"86","2020-06-08","VLA"
"93","2020-06-08","VLA"
"65","2020-06-08","VLA"
"66","2020-06-08","VLA"
"110","2020-06-08","VLA"
"60","2020-06-08","VLA"
"80","2020-06-08","VLA"
"102","2020-06-08","VLA"
"74","2020-06-08","VLA"
"75","2020-06-08","VLA"
"50","2020-06-08","VLA"
"250","2020-06-08","VLA"
"24","2020-06-08","VLA"
"125","2020-06-08","VLA"
"87","2020-06-08","VLA"
"48","2020-06-08","VLA"
"39","2020-06-08","VLA"
"148","2020-06-08","VLA"
"122","2020-06-08","VLA"
"184","2020-06-08","VLA"
"40","2020-06-08","VLA"
"25","2020-06-08","VLA"
"77","2020-06-08","VLA"
"125","2020-06-08","VLA"
"74","2020-06-08","VLA"
"63.75","2020-06-08","VLA"
"82","2020-06-08","VLA"
"96","2020-06-08","VLA"
"72","2020-06-08","VLA"
"50","2020-06-08","VLA"
"120","2020-06-08","VLA"
"60","2020-06-08","VLA"
"22","2020-06-08","VLA"
"33","2020-06-08","VLA"
"100","2020-06-08","VLA"
"134","2020-06-08","VLA"
"110","2020-06-08","VLA"
"50","2020-06-08","VLA"
"56","2020-06-08","VLA"
"100000","2020-06-08","VLA"
"75","2020-06-08","VLA"
"147","2020-06-08","VLA"
"50","2020-06-08","VLA"
"250","2020-06-08","VLA"
"22","2020-06-08","VLA"
"104","2020-06-08","VLA"
"130","2020-06-08","VLA"
"113","2020-06-08","VLA"
"74","2020-06-08","VLA"
"25","2020-06-08","VLA"
"69","2020-06-08","VLA"
"46","2020-06-08","VLA"
"32","2020-06-08","VLA"
"178","2020-06-08","VLA"
"79","2020-06-08","VLA"
"100","2020-06-08","VLA"
"80","2020-06-08","VLA"
"68","2020-06-08","VLA"
"103","2020-06-09","VLA"
"81","2020-06-09","VLA"
"33.75","2020-06-09","VLA"
"74","2020-06-09","VLA"
"130","2020-06-09","VLA"
"35","2020-06-09","VLA"
"66","2020-06-09","VLA"
"22","2020-06-09","VLA"
"80","2020-06-10","VLA"
"33.75","2020-06-10","VLA"
"80","2020-06-10","VLA"
"74","2020-06-10","VLA"
"66","2020-06-10","VLA"
"63.75","2020-06-10","VLA"
"60","2020-06-10","VLA"
"33.5","2020-06-11","VLA"
"70","2020-06-11","VLA"
"65","2020-06-12","VLA"
"33.5","2020-06-12","VLA"
"170","2020-06-12","VLA"
"170","2020-06-14","VLA"
"55","2020-06-15","VLA"
"150","2020-06-15","VLA"
"100","2020-06-15","VLA"
"74","2020-06-15","VLA"
"108","2020-06-15","VLA"
"100","2020-06-15","VLA"
"72","2020-06-15","VLA"
"39","2020-06-15","VLA"
"75","2020-06-15","VLA"
"60","2020-06-15","VLA"
"147","2020-06-15","VLA"
"200","2020-06-15","VLA"
"76","2020-06-15","VLA"
"110","2020-06-15","VLA"
"95","2020-06-15","VLA"
"105","2020-06-15","VLA"
"122","2020-06-15","VLA"
"70","2020-06-15","VLA"
"50","2020-06-15","VLA"
"77","2020-06-15","VLA"
"28","2020-06-15","VLA"
"22","2020-06-15","VLA"
"38","2020-06-15","VLA"
"93","2020-06-15","VLA"
"79","2020-06-15","VLA"
"124","2020-06-15","VLA"
"132","2020-06-15","VLA"
"82","2020-06-15","VLA"
"155","2020-06-15","VLA"
"81","2020-06-15","VLA"
"33","2020-06-15","VLA"
"116","2020-06-15","VLA"
"50","2020-06-15","VLA"
"60","2020-06-15","VLA"
"35","2020-06-15","VLA"
"48","2020-06-15","VLA"
"110","2020-06-15","VLA"
"67","2020-06-15","VLA"
"31","2020-06-15","VLA"
"74","2020-06-15","VLA"
"110","2020-06-15","VLA"
"73","2020-06-15","VLA"
"140","2020-06-15","VLA"
"50","2020-06-15","VLA"
"178","2020-06-15","VLA"
"120","2020-06-15","VLA"
"34","2020-06-15","VLA"
"40","2020-06-15","VLA"
"31","2020-06-15","VLA"
"73","2020-06-15","VLA"
"100","2020-06-15","VLA"
"75","2020-06-15","VLA"
"37","2020-06-15","VLA"
"250","2020-06-15","VLA"
"36","2020-06-15","VLA"
"70","2020-06-15","VLA"
"103","2020-06-15","VLA"
"71","2020-06-15","VLA"
"104","2020-06-15","VLA"
"80","2020-06-15","VLA"
"140","2020-06-15","VLA"
"170","2020-06-15","VLA"
"80","2020-06-15","VLA"
"33.5","2020-06-15","VLA"
"75","2020-06-15","VLA"
"93","2020-06-16","VLA"
"66","2020-06-16","VLA"
"66","2020-06-16","VLA"
"67","2020-06-16","VLA"
"125","2020-06-16","VLA"
"120","2020-06-16","VLA"
"33.5","2020-06-16","VLA"
"99","2020-06-16","VLA"
"170","2020-06-17","VLA"
"33.5","2020-06-17","VLA"
"67","2020-06-17","VLA"
"130","2020-06-18","VLA"
"60","2020-06-18","VLA"
"100","2020-06-18","VLA"
"170","2020-06-18","VLA"
"67","2020-06-19","VLA"
"86","2020-06-22","VLA"
"40","2020-06-22","VLA"
"34","2020-06-22","VLA"
"140","2020-06-22","VLA"
"46","2020-06-22","VLA"
"94","2020-06-22","VLA"
"130","2020-06-22","VLA"
"110","2020-06-22","VLA"
"260","2020-06-22","VLA"
"72","2020-06-22","VLA"
"116","2020-06-22","VLA"
"75","2020-06-22","VLA"
"74","2020-06-22","VLA"
"80","2020-06-22","VLA"
"36","2020-06-22","VLA"
"48","2020-06-22","VLA"
"150","2020-06-22","VLA"
"60","2020-06-22","VLA"
"108","2020-06-22","VLA"
"74","2020-06-22","VLA"
"150","2020-06-22","VLA"
"96","2020-06-22","VLA"
"27","2020-06-22","VLA"
"160","2020-06-22","VLA"
"33","2020-06-22","VLA"
"79","2020-06-22","VLA"
"63","2020-06-22","VLA"
"99","2020-06-22","VLA"
"38","2020-06-22","VLA"
"75","2020-06-22","VLA"
"60","2020-06-22","VLA"
"48","2020-06-22","VLA"
"76","2020-06-22","VLA"
"178","2020-06-22","VLA"
"73","2020-06-22","VLA"
"33","2020-06-22","VLA"
"50","2020-06-22","VLA"
"143","2020-06-22","VLA"
"50","2020-06-22","VLA"
"27","2020-06-22","VLA"
"124","2020-06-22","VLA"
"75","2020-06-22","VLA"
"41","2020-06-22","VLA"
"98","2020-06-22","VLA"
"83","2020-06-22","VLA"
"250","2020-06-22","VLA"
"120","2020-06-22","VLA"
"39","2020-06-22","VLA"
"132","2020-06-22","VLA"
"77","2020-06-22","VLA"
"34","2020-06-22","VLA"
"200","2020-06-22","VLA"
"155","2020-06-22","VLA"
"90","2020-06-22","VLA"
"74","2020-06-22","VLA"
"151","2020-06-22","VLA"
"80","2020-06-23","VLA"
"148","2020-06-23","VLA"
"67","2020-06-23","VLA"
"170","2020-06-23","VLA"
"70","2020-06-23","VLA"
"31","2020-06-23","VLA"
"118","2020-06-23","VLA"
"170","2020-06-24","VLA"
"170","2020-06-24","VLA"
"67","2020-06-25","VLA"
"102","2020-06-25","VLA"
"184","2020-06-25","VLA"
"170","2020-06-26","VLA"
"170","2020-06-27","VLA"
"95","2020-06-28","VLA"
"600","2020-06-28","VLA"
"35","2020-06-29","VLA"
"77","2020-06-29","VLA"
"74","2020-06-29","VLA"
"142","2020-06-29","VLA"
"80","2020-06-29","VLA"
"120","2020-06-29","VLA"
"155","2020-06-29","VLA"
"80","2020-06-29","VLA"
"25","2020-06-29","VLA"
"49","2020-06-29","VLA"
"148","2020-06-29","VLA"
"110","2020-06-29","VLA"
"108","2020-06-29","VLA"
"100000","2020-06-29","VLA"
"98","2020-06-29","VLA"
"75","2020-06-29","VLA"
"33","2020-06-29","VLA"
"90","2020-06-29","VLA"
"122","2020-06-29","VLA"
"90","2020-06-29","VLA"
"73","2020-06-29","VLA"
"150","2020-06-29","VLA"
"72","2020-06-29","VLA"
"50","2020-06-29","VLA"
"136","2020-06-29","VLA"
"250","2020-06-29","VLA"
"96","2020-06-29","VLA"
"91","2020-06-29","VLA"
"75","2020-06-29","VLA"
"114","2020-06-29","VLA"
"72","2020-06-29","VLA"
"74","2020-06-29","VLA"
"115","2020-06-29","VLA"
"76","2020-06-29","VLA"
"66","2020-06-29","VLA"
"24","2020-06-29","VLA"
"22","2020-06-29","VLA"
"37","2020-06-29","VLA"
"57","2020-06-29","VLA"
"50","2020-06-29","VLA"
"70","2020-06-29","VLA"
"170","2020-06-29","VLA"
"85","2020-06-29","VLA"
"60","2020-06-29","VLA"
"46","2020-06-29","VLA"
"58","2020-06-29","VLA"
"170","2020-06-29","VLA"
"50","2020-06-29","VLA"
"68","2020-06-29","VLA"
"73","2020-06-29","VLA"
"75","2020-06-29","VLA"
"140","2020-06-29","VLA"
"130","2020-06-30","VLA"
"140","2020-06-30","VLA"
"55","2020-06-30","VLA"
"170","2020-06-30","VLA"
"140","2020-06-30","VLA"
"68","2020-06-30","VLA"
"70","2020-06-30","VLA"
"170","2020-06-30","VLA"
"140","2020-06-30","VLA"
"170","2020-07-01","VLA"
"170","2020-07-02","VLA"
"100","2020-07-02","VLA"
"170","2020-07-03","VLA"
"68","2020-07-03","VLA"
"170","2020-07-04","VLA"
"170","2020-07-05","VLA"
"76","2020-07-06","VLA"
"105","2020-07-06","VLA"
"74","2020-07-06","VLA"
"66","2020-07-06","VLA"
"37","2020-07-06","VLA"
"52","2020-07-06","VLA"
"25","2020-07-06","VLA"
"38","2020-07-06","VLA"
"20","2020-07-06","VLA"
"122","2020-07-06","VLA"
"81","2020-07-06","VLA"
"112","2020-07-06","VLA"
"142","2020-07-06","VLA"
"74","2020-07-06","VLA"
"73","2020-07-06","VLA"
"68","2020-07-06","VLA"
"90","2020-07-06","VLA"
"80","2020-07-06","VLA"
"22","2020-07-06","VLA"
"68","2020-07-06","VLA"
"151","2020-07-06","VLA"
"220","2020-07-06","VLA"
"80","2020-07-06","VLA"
"142","2020-07-06","VLA"
"36","2020-07-06","VLA"
"39","2020-07-06","VLA"
"255","2020-07-06","VLA"
"31","2020-07-06","VLA"
"98","2020-07-06","VLA"
"100","2020-07-06","VLA"
"94","2020-07-06","VLA"
"33","2020-07-06","VLA"
"73","2020-07-06","VLA"
"93","2020-07-06","VLA"
"60","2020-07-06","VLA"
"250","2020-07-06","VLA"
"123","2020-07-06","VLA"
"72","2020-07-06","VLA"
"260","2020-07-06","VLA"
"50","2020-07-06","VLA"
"150","2020-07-06","VLA"
"33","2020-07-06","VLA"
"74","2020-07-06","VLA"
"90","2020-07-06","VLA"
"32","2020-07-06","VLA"
"83","2020-07-06","VLA"
"34","2020-07-06","VLA"
"170","2020-07-06","VLA"
"100000","2020-07-06","VLA"
"70","2020-07-06","VLA"
"75","2020-07-06","VLA"
"155","2020-07-06","VLA"
"77","2020-07-06","VLA"
"66","2020-07-06","VLA"
"75","2020-07-06","VLA"
"95","2020-07-07","VLA"
"50","2020-07-07","VLA"
"130","2020-07-07","VLA"
"91","2020-07-07","VLA"
"100","2020-07-07","VLA"
"60","2020-07-08","VLA"
"80","2020-07-08","VLA"
"99","2020-07-08","VLA"
"80","2020-07-08","VLA"
"100","2020-07-08","VLA"
"164","2020-07-09","VLA"
"150","2020-07-09","VLA"
"164","2020-07-09","VLA"
"164","2020-07-10","VLA"
"164","2020-07-11","VLA"
"150","2020-07-13","VLA"
"34","2020-07-13","VLA"
"81","2020-07-13","VLA"
"55","2020-07-13","VLA"
"22","2020-07-13","VLA"
"32","2020-07-13","VLA"
"68","2020-07-13","VLA"
"100000","2020-07-13","VLA"
"90","2020-07-13","VLA"
"200","2020-07-13","VLA"
"123","2020-07-13","VLA"
"80","2020-07-13","VLA"
"87","2020-07-13","VLA"
"70","2020-07-13","VLA"
"40","2020-07-13","VLA"
"73","2020-07-13","VLA"
"110","2020-07-13","VLA"
"74","2020-07-13","VLA"
"80","2020-07-13","VLA"
"77","2020-07-13","VLA"
"73","2020-07-13","VLA"
"150","2020-07-13","VLA"
"95","2020-07-13","VLA"
"75","2020-07-13","VLA"
"164","2020-07-13","VLA"
"74","2020-07-13","VLA"
"110","2020-07-13","VLA"
"25","2020-07-13","VLA"
"86","2020-07-13","VLA"
"50","2020-07-13","VLA"
"176","2020-07-13","VLA"
"40","2020-07-13","VLA"
"93","2020-07-13","VLA"
"72","2020-07-13","VLA"
"38","2020-07-13","VLA"
"43","2020-07-13","VLA"
"220","2020-07-13","VLA"
"37","2020-07-13","VLA"
"39","2020-07-13","VLA"
"142","2020-07-13","VLA"
"178","2020-07-13","VLA"
"50","2020-07-13","VLA"
"100","2020-07-13","VLA"
"23","2020-07-13","VLA"
"250","2020-07-13","VLA"
"75","2020-07-13","VLA"
"70","2020-07-13","VLA"
"70","2020-07-13","VLA"
"66","2020-07-13","VLA"
"60","2020-07-13","VLA"
"75","2020-07-13","VLA"
"80","2020-07-13","VLA"
"150","2020-07-13","VLA"
"155","2020-07-14","VLA"
"105","2020-07-14","VLA"
"33","2020-07-14","VLA"
"164","2020-07-14","VLA"
"38","2020-07-14","VLA"
"1","2020-07-14","BRU"
"35","2020-07-14","VLA"
"50","2020-07-14","VLA"
"25","2020-07-14","VLA"
"207","2020-07-14","VLA"
"70","2020-07-14","VLA"
"30","2020-07-14","VLA"
"140","2020-07-14","VLA"
"31","2020-07-14","VLA"
"100","2020-07-14","VLA"
"100000","2020-07-14","VLA"
"60","2020-07-14","VLA"
"130","2020-07-14","VLA"
"165","2020-07-15","VLA"
"98","2020-07-17","VLA"
"130","2020-07-17","VLA"
"130","2020-07-18","VLA"
"120","2020-07-20","VLA"
"39","2020-07-20","VLA"
"178","2020-07-20","VLA"
"100","2020-07-20","VLA"
"110","2020-07-20","VLA"
"108","2020-07-20","VLA"
"50","2020-07-20","VLA"
"34","2020-07-20","VLA"
"70","2020-07-20","VLA"
"72","2020-07-20","VLA"
"45","2020-07-20","VLA"
"48","2020-07-20","VLA"
"60","2020-07-20","VLA"
"130","2020-07-20","VLA"
"96","2020-07-20","VLA"
"142","2020-07-20","VLA"
"124","2020-07-20","VLA"
"50","2020-07-20","VLA"
"86","2020-07-20","VLA"
"43","2020-07-20","VLA"
"68","2020-07-20","VLA"
"40","2020-07-20","VLA"
"77","2020-07-20","VLA"
"150","2020-07-20","VLA"
"250","2020-07-20","VLA"
"73","2020-07-20","VLA"
"81","2020-07-20","VLA"
"33","2020-07-20","VLA"
"25","2020-07-20","VLA"
"37","2020-07-20","VLA"
"120","2020-07-20","VLA"
"34","2020-07-20","VLA"
"66","2020-07-20","VLA"
"76","2020-07-20","VLA"
"170","2020-07-21","VLA"
"60","2020-07-21","VLA"
"74","2020-07-22","VLA"
"83","2020-07-22","VLA"
"130","2020-07-22","VLA"
"90","2020-07-22","VLA"
"90","2020-07-22","VLA"
"130","2020-07-22","VLA"
"155","2020-07-22","VLA"
"170","2020-07-23","VLA"
"170","2020-07-24","VLA"
"170","2020-07-26","VLA"
"142","2020-07-27","VLA"
"55","2020-07-27","VLA"
"120","2020-07-27","VLA"
"120","2020-07-27","VLA"
"38","2020-07-27","VLA"
"100","2020-07-27","VLA"
"74","2020-07-27","VLA"
"50","2020-07-27","VLA"
"246","2020-07-27","VLA"
"89","2020-07-27","VLA"
"77","2020-07-27","VLA"
"200","2020-07-27","VLA"
"90","2020-07-27","VLA"
"60","2020-07-27","VLA"
"160","2020-07-27","VLA"
"170","2020-07-27","VLA"
"33","2020-07-27","VLA"
"40","2020-07-27","VLA"
"76","2020-07-27","VLA"
"70","2020-07-27","VLA"
"100","2020-07-27","VLA"
"32","2020-07-27","VLA"
"32","2020-07-27","VLA"
"200","2020-07-27","VLA"
"36","2020-07-27","VLA"
"48","2020-07-27","VLA"
"67","2020-07-27","VLA"
"132","2020-07-27","VLA"
"102","2020-07-27","VLA"
"100","2020-07-27","VLA"
"51","2020-07-27","VLA"
"75","2020-07-27","VLA"
"178","2020-07-27","VLA"
"184","2020-07-27","VLA"
"120","2020-07-27","VLA"
"76","2020-07-27","VLA"
"90","2020-07-27","VLA"
"200","2020-07-27","VLA"
"25","2020-07-27","VLA"
"260","2020-07-27","VLA"
"36","2020-07-27","VLA"
"87","2020-07-27","VLA"
"70","2020-07-27","VLA"
"36","2020-07-27","VLA"
"85","2020-07-27","VLA"
"140","2020-07-27","VLA"
"50","2020-07-27","VLA"
"48","2020-07-27","VLA"
"60","2020-07-27","VLA"
"100","2020-07-28","VLA"
"125","2020-07-28","VLA"
"86","2020-07-28","VLA"
"22","2020-07-28","VLA"
"98","2020-07-28","VLA"
"170","2020-07-28","VLA"
"83","2020-07-28","VLA"
"80","2020-07-28","VLA"
"95","2020-07-28","VLA"
"94","2020-07-29","VLA"
"73","2020-07-29","VLA"
"33","2020-07-30","VLA"
"50","2020-07-31","VLA"
"170","2020-07-31","VLA"
"170","2020-08-01","VLA"
"170","2020-08-02","VLA"
"33","2020-08-03","VLA"
"25","2020-08-03","VLA"
"60","2020-08-03","VLA"
"34","2020-08-03","VLA"
"89","2020-08-03","VLA"
"184","2020-08-03","VLA"
"72","2020-08-03","VLA"
"100000","2020-08-03","VLA"
"76","2020-08-03","VLA"
"90","2020-08-03","VLA"
"90","2020-08-03","VLA"
"150","2020-08-03","VLA"
"72","2020-08-03","VLA"
"108","2020-08-03","VLA"
"51","2020-08-03","VLA"
"180","2020-08-03","VLA"
"138","2020-08-03","VLA"
"100","2020-08-03","VLA"
"50","2020-08-03","VLA"
"120","2020-08-03","VLA"
"50","2020-08-03","VLA"
"77","2020-08-03","VLA"
"170","2020-08-03","VLA"
"36","2020-08-03","VLA"
"33","2020-08-03","VLA"
"75","2020-08-03","VLA"
"140","2020-08-03","VLA"
"200","2020-08-03","VLA"
"142","2020-08-03","VLA"
"170","2020-08-03","VLA"
"99","2020-08-03","VLA"
"126","2020-08-03","VLA"
"90","2020-08-03","VLA"
"104","2020-08-03","VLA"
"200","2020-08-03","VLA"
"70","2020-08-03","VLA"
"98","2020-08-03","VLA"
"38","2020-08-03","VLA"
"36","2020-08-03","VLA"
"50","2020-08-03","VLA"
"76","2020-08-03","VLA"
"104","2020-08-03","VLA"
"60","2020-08-03","VLA"
"100","2020-08-03","VLA"
"80","2020-08-03","VLA"
"70","2020-08-03","VLA"
"37","2020-08-03","VLA"
"48","2020-08-03","VLA"
"98","2020-08-03","VLA"
"100","2020-08-03","VLA"
"120","2020-08-03","VLA"
"72","2020-08-03","VLA"
"90","2020-08-03","VLA"
"56","2020-08-03","VLA"
"255","2020-08-03","VLA"
"39","2020-08-03","VLA"
"150","2020-08-03","VLA"
"150","2020-08-03","VLA"
"55","2020-08-03","VLA"
"74","2020-08-03","VLA"
"140","2020-08-03","VLA"
"60","2020-08-03","VLA"
"43","2020-08-04","VLA"
"55","2020-08-04","VLA"
"73","2020-08-04","VLA"
"119","2020-08-04","VLA"
"170","2020-08-04","VLA"
"34","2020-08-04","VLA"
"178","2020-08-04","VLA"
"130","2020-08-04","VLA"
"252","2020-08-05","VLA"
"170","2020-08-05","VLA"
"170","2020-08-05","VLA"
"69","2020-08-06","VLA"
"170","2020-08-06","VLA"
"170","2020-08-07","VLA"
"170","2020-08-09","VLA"
"98","2020-08-10","VLA"
"50","2020-08-10","VLA"
"100","2020-08-10","VLA"
"96","2020-08-10","VLA"
"108","2020-08-10","VLA"
"200","2020-08-10","VLA"
"48","2020-08-10","VLA"
"100","2020-08-10","VLA"
"40","2020-08-10","VLA"
"50","2020-08-10","VLA"
"72","2020-08-10","VLA"
"90","2020-08-10","VLA"
"150","2020-08-10","VLA"
"120","2020-08-10","VLA"
"100","2020-08-10","VLA"
"25","2020-08-10","VLA"
"178","2020-08-10","VLA"
"61","2020-08-10","VLA"
"120","2020-08-10","VLA"
"60","2020-08-10","VLA"
"90","2020-08-10","VLA"
"57","2020-08-10","VLA"
"73","2020-08-10","VLA"
"200","2020-08-10","VLA"
"98","2020-08-10","VLA"
"120","2020-08-10","VLA"
"104","2020-08-10","VLA"
"90","2020-08-10","VLA"
"37","2020-08-10","VLA"
"140","2020-08-10","VLA"
"74","2020-08-10","VLA"
"200","2020-08-10","VLA"
"33","2020-08-10","VLA"
"33","2020-08-10","VLA"
"1","2020-08-10","VLA"
"180","2020-08-10","VLA"
"170","2020-08-10","VLA"
"72","2020-08-10","VLA"
"36","2020-08-10","VLA"
"70","2020-08-10","VLA"
"204","2020-08-10","VLA"
"22","2020-08-10","VLA"
"100","2020-08-10","VLA"
"100","2020-08-10","VLA"
"70","2020-08-10","VLA"
"184","2020-08-10","VLA"
"37","2020-08-10","VLA"
"25","2020-08-10","VLA"
"150","2020-08-10","VLA"
"90","2020-08-10","VLA"
"142","2020-08-10","VLA"
"52","2020-08-10","VLA"
"69","2020-08-10","VLA"
"200","2020-08-10","VLA"
"75","2020-08-10","VLA"
"125","2020-08-11","VLA"
"95","2020-08-11","VLA"
"30","2020-08-11","VLA"
"170","2020-08-11","VLA"
"35","2020-08-11","VLA"
"52","2020-08-11","VLA"
"100","2020-08-11","VLA"
"60","2020-08-11","VLA"
"34","2020-08-11","VLA"
"48","2020-08-12","VLA"
"120","2020-08-12","VLA"
"170","2020-08-12","VLA"
"170","2020-08-13","VLA"
"170","2020-08-14","VLA"
"170","2020-08-15","VLA"
"90","2020-08-16","VLA"
"90","2020-08-17","VLA"
"90","2020-08-18","VLA"
"90","2020-08-19","VLA"
"90","2020-08-20","VLA"
"90","2020-08-21","VLA"
"90","2020-08-22","VLA"
"90","2020-08-23","VLA"
"83","2020-08-24","VLA"
"170","2020-08-24","VLA"
"170","2020-08-24","VLA"
"170","2020-08-25","VLA"
"170","2020-08-26","VLA"
"170","2020-08-27","VLA"
"150","2020-08-27","VLA"
"170","2020-08-28","VLA"
"170","2020-08-29","VLA"
"170","2020-08-31","VLA"
"170","2020-09-01","VLA"
"170","2020-09-02","VLA"
"170","2020-09-03","VLA"
"170","2020-09-04","VLA"
"74","2020-09-07","VLA"
"130","2020-09-07","VLA"
"39","2020-09-07","VLA"
"100","2020-09-07","VLA"
"33","2020-09-07","VLA"
"62","2020-09-07","VLA"
"142","2020-09-07","VLA"
"100","2020-09-07","VLA"
"70","2020-09-07","VLA"
"70","2020-09-07","VLA"
"50","2020-09-07","VLA"
"51","2020-09-07","VLA"
"120","2020-09-07","VLA"
"70","2020-09-08","VLA"
"70","2020-09-08","VLA"
"83","2020-09-08","VLA"
"66","2020-09-10","VLA"
"75","2020-09-12","VLA"
"142","2020-09-14","VLA"
"45","2020-09-14","VLA"
"62","2020-09-14","VLA"
"170","2020-09-14","VLA"
"33","2020-09-14","VLA"
"90","2020-09-14","VLA"
"120","2020-09-14","VLA"
"60","2020-09-14","VLA"
"150","2020-09-15","VLA"
"120","2020-09-15","VLA"
"120","2020-09-15","VLA"
"90","2020-09-15","VLA"
"50","2020-09-15","VLA"
"74","2020-09-15","VLA"
"170","2020-09-15","VLA"
"130","2020-09-15","VLA"
"80","2020-09-15","VLA"
"170","2020-09-16","VLA"
"170","2020-09-17","VLA"
"170","2020-09-18","VLA"
"46","2020-09-19","VLA"
"170","2020-09-19","VLA"
"170","2020-09-20","VLA"
"110","2020-09-21","VLA"
"70","2020-09-21","VLA"
"120","2020-09-21","VLA"
"22","2020-09-21","VLA"
"142","2020-09-21","VLA"
"170","2020-09-21","VLA"
"33","2020-09-21","VLA"
"80","2020-09-21","VLA"
"100","2020-09-21","VLA"
"90","2020-09-21","VLA"
"50","2020-09-21","VLA"
"50","2020-09-21","VLA"
"155","2020-09-21","VLA"
"63","2020-09-21","VLA"
"100","2020-09-21","VLA"
"170","2020-09-22","VLA"
"98","2020-09-22","VLA"
"74","2020-09-23","VLA"
"130","2020-09-23","VLA"
"170","2020-09-23","VLA"
"170","2020-09-25","VLA"
"70","2020-09-28","VLA"
