"fl_capacity_next_week","d_completed","cd_regio"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","BRU"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","BRU"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-14","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"0","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-15","VLA"
"1","2020-05-16","VLA"
"1","2020-05-16","VLA"
"0","2020-05-16","VLA"
"1","2020-05-16","VLA"
"1","2020-05-17","VLA"
"1","2020-05-17","VLA"
"1","2020-05-17","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"0","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","BRU"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"0","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"1","2020-05-18","VLA"
"0","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","WAL"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-19","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-20","VLA"
"1","2020-05-21","VLA"
"1","2020-05-21","VLA"
"1","2020-05-21","VLA"
"1","2020-05-21","VLA"
"1","2020-05-21","VLA"
"1","2020-05-21","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-23","VLA"
"1","2020-05-23","VLA"
"1","2020-05-23","VLA"
"1","2020-05-23","VLA"
"1","2020-05-24","VLA"
"1","2020-05-24","VLA"
"1","2020-05-24","VLA"
"1","2020-05-24","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-28","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-30","VLA"
"1","2020-05-31","VLA"
"1","2020-06-01","VLA"
"1","2020-06-02","VLA"
"1","2020-06-02","VLA"
"1","2020-06-02","VLA"
"1","2020-06-02","VLA"
"1","2020-06-03","VLA"
"1","2020-06-03","VLA"
"1","2020-06-03","VLA"
"1","2020-06-03","VLA"
"1","2020-06-03","VLA"
"1","2020-06-03","VLA"
"1","2020-06-04","VLA"
"1","2020-06-04","VLA"
"1","2020-06-04","VLA"
"1","2020-06-05","VLA"
"1","2020-06-05","VLA"
"1","2020-06-05","VLA"
"1","2020-06-05","VLA"
"1","2020-06-05","VLA"
"1","2020-06-05","VLA"
"1","2020-06-06","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
